#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
6718000      9.85e-03      1.50e-03      4.62e-03    1.9e-07
6720000      1.62e-02      2.82e-03      2.51e-03    1.8e-07
6722000      2.89e-02      1.68e-03      2.55e-02    1.8e-07
6724000      6.90e-03      8.58e-04      4.52e-03    1.8e-07
6726000      3.72e-02      3.48e-03      2.91e-02    1.8e-07
6728000      4.72e-03      2.74e-04      3.85e-03    1.8e-07
6730000      5.52e-03      5.79e-04      4.09e-03    1.8e-07
6732000      3.28e-03      1.57e-04      2.78e-03    1.8e-07
6734000      5.19e-03      5.04e-04      3.01e-03    1.8e-07
6736000      2.56e-02      1.05e-03      2.29e-02    1.8e-07
6738000      3.53e-02      3.60e-03      2.65e-02    1.8e-07
6740000      3.04e-02      1.16e-03      2.75e-02    1.8e-07
6742000      1.09e-02      1.87e-03      2.43e-03    1.8e-07
6744000      3.30e-02      1.33e-03      2.88e-02    1.8e-07
6746000      3.43e-02      2.88e-03      2.78e-02    1.8e-07
6748000      2.73e-02      2.45e-03      2.16e-02    1.8e-07
6750000      1.67e-03      1.12e-04      1.29e-03    1.8e-07
6752000      1.56e-02      4.85e-04      1.41e-02    1.8e-07
6754000      1.52e-02      2.50e-03      5.19e-03    1.8e-07
6756000      3.30e-02      1.97e-03      2.67e-02    1.8e-07
6758000      6.88e-03      6.41e-04      5.38e-03    1.8e-07
6760000      3.60e-02      3.54e-03      2.76e-02    1.7e-07
6762000      8.85e-03      1.29e-03      4.66e-03    1.7e-07
6764000      4.73e-03      4.00e-04      3.84e-03    1.7e-07
6766000      3.26e-02      1.89e-03      2.67e-02    1.7e-07
6768000      4.68e-03      1.18e-04      4.23e-03    1.7e-07
6770000      9.53e-03      1.50e-03      3.97e-03    1.7e-07
6772000      8.99e-03      4.87e-05      8.30e-03    1.7e-07
6774000      4.75e-03      5.10e-04      3.49e-03    1.7e-07
6776000      5.52e-03      2.91e-04      4.87e-03    1.7e-07
6778000      3.21e-02      2.18e-03      2.74e-02    1.7e-07
6780000      3.55e-02      2.63e-03      2.98e-02    1.7e-07
6782000      1.17e-02      8.43e-04      9.83e-03    1.7e-07
6784000      5.92e-03      2.68e-04      5.29e-03    1.7e-07
6786000      1.75e-02      2.10e-04      1.61e-02    1.7e-07
6788000      5.04e-02      4.33e-03      4.07e-02    1.7e-07
6790000      1.52e-02      2.92e-04      1.39e-02    1.7e-07
6792000      2.15e-03      9.73e-05      1.85e-03    1.7e-07
6794000      4.47e-03      2.61e-04      3.90e-03    1.7e-07
6796000      6.37e-03      2.16e-04      5.66e-03    1.7e-07
6798000      3.93e-02      3.18e-03      3.22e-02    1.7e-07
6800000      8.12e-03      1.35e-03      2.55e-03    1.6e-07
6802000      1.81e-02      2.61e-04      1.67e-02    1.6e-07
6804000      4.47e-02      5.91e-03      3.15e-02    1.6e-07
6806000      6.82e-03      7.07e-04      3.53e-03    1.6e-07
6808000      8.94e-03      6.05e-04      6.97e-03    1.6e-07
6810000      9.99e-03      1.35e-03      5.97e-03    1.6e-07
6812000      1.09e-02      1.52e-03      6.18e-03    1.6e-07
6814000      6.39e-03      2.18e-04      5.82e-03    1.6e-07
6816000      3.08e-03      3.25e-04      2.29e-03    1.6e-07
6818000      3.16e-02      9.32e-04      2.85e-02    1.6e-07
6820000      2.19e-02      6.64e-04      2.00e-02    1.6e-07
6822000      4.74e-03      1.32e-04      4.34e-03    1.6e-07
6824000      3.06e-02      1.59e-03      2.75e-02    1.6e-07
6826000      4.01e-03      5.23e-04      2.50e-03    1.6e-07
6828000      1.86e-03      2.71e-05      1.72e-03    1.6e-07
6830000      2.79e-02      1.80e-03      2.21e-02    1.6e-07
6832000      5.68e-03      3.43e-04      4.61e-03    1.6e-07
6834000      2.39e-03      2.20e-04      1.50e-03    1.6e-07
6836000      5.12e-03      1.52e-04      4.68e-03    1.6e-07
6838000      7.31e-03      3.83e-04      6.15e-03    1.6e-07
6840000      1.58e-02      2.68e-03      4.10e-03    1.6e-07
6842000      5.31e-03      6.07e-04      3.76e-03    1.6e-07
6844000      3.74e-02      2.45e-03      3.24e-02    1.6e-07
6846000      4.72e-02      5.78e-03      3.17e-02    1.6e-07
6848000      3.95e-03      3.69e-04      2.45e-03    1.6e-07
6850000      7.50e-03      4.91e-04      5.95e-03    1.6e-07
6852000      1.06e-02      2.22e-04      9.72e-03    1.6e-07
6854000      5.49e-03      7.08e-04      3.49e-03    1.6e-07
6856000      3.60e-02      2.35e-03      3.11e-02    1.6e-07
6858000      5.73e-03      4.28e-04      4.83e-03    1.6e-07
6860000      2.67e-02      1.31e-03      2.29e-02    1.6e-07
6862000      3.42e-03      1.27e-04      3.04e-03    1.6e-07
6864000      6.01e-03      2.92e-04      5.15e-03    1.6e-07
6866000      5.33e-03      6.22e-04      1.78e-03    1.6e-07
6868000      1.87e-02      4.84e-04      1.72e-02    1.6e-07
6870000      2.49e-02      1.56e-04      2.32e-02    1.6e-07
6872000      1.23e-02      6.63e-04      1.09e-02    1.6e-07
6874000      9.34e-03      3.64e-04      8.26e-03    1.6e-07
6876000      1.26e-02      4.00e-04      1.15e-02    1.6e-07
6878000      3.84e-03      2.29e-04      3.36e-03    1.6e-07
6880000      1.56e-02      1.32e-03      1.28e-02    1.5e-07
6882000      4.50e-03      3.90e-04      3.03e-03    1.5e-07
6884000      2.55e-02      3.69e-03      1.68e-02    1.5e-07
6886000      4.36e-03      1.31e-05      4.07e-03    1.5e-07
6888000      8.18e-03      8.71e-04      6.09e-03    1.5e-07
6890000      3.43e-02      3.18e-03      2.73e-02    1.5e-07
6892000      7.16e-03      6.47e-04      4.62e-03    1.5e-07
6894000      3.60e-02      2.94e-03      2.98e-02    1.5e-07
6896000      1.17e-02      6.74e-04      1.03e-02    1.5e-07
6898000      1.66e-02      1.28e-03      1.40e-02    1.5e-07
6900000      4.52e-02      3.51e-03      3.79e-02    1.5e-07
6902000      8.02e-03      3.74e-04      6.95e-03    1.5e-07
6904000      4.86e-03      3.49e-04      4.15e-03    1.5e-07
6906000      3.59e-02      3.15e-03      2.91e-02    1.5e-07
6908000      2.93e-02      2.48e-03      2.41e-02    1.5e-07
6910000      4.49e-02      3.44e-03      3.32e-02    1.5e-07
6912000      3.42e-03      3.29e-04      2.68e-03    1.5e-07
6914000      8.06e-03      4.11e-04      6.86e-03    1.5e-07
6916000      1.25e-02      1.80e-03      6.82e-03    1.5e-07
6918000      1.52e-02      2.49e-03      5.43e-03    1.5e-07
6920000      1.54e-02      5.60e-04      1.38e-02    1.4e-07
6922000      3.54e-03      1.51e-04      3.12e-03    1.4e-07
6924000      3.14e-02      7.90e-04      2.91e-02    1.4e-07
6926000      3.16e-02      1.62e-03      2.83e-02    1.4e-07
6928000      2.93e-03      8.45e-05      2.67e-03    1.4e-07
6930000      7.08e-03      4.42e-04      5.74e-03    1.4e-07
6932000      4.34e-02      4.78e-03      3.42e-02    1.4e-07
6934000      7.44e-03      1.17e-03      3.19e-03    1.4e-07
6936000      1.10e-02      1.71e-03      4.86e-03    1.4e-07
6938000      3.87e-03      4.75e-04      7.01e-04    1.4e-07
6940000      3.88e-02      3.19e-03      2.74e-02    1.4e-07
6942000      3.04e-03      2.46e-04      2.16e-03    1.4e-07
6944000      2.93e-02      3.19e-03      2.16e-02    1.4e-07
6946000      3.91e-02      2.54e-03      3.47e-02    1.4e-07
6948000      5.60e-03      6.83e-04      1.15e-03    1.4e-07
6950000      5.10e-02      4.27e-03      4.21e-02    1.4e-07
6952000      1.60e-02      9.52e-04      1.41e-02    1.4e-07
6954000      5.66e-03      2.98e-04      5.06e-03    1.4e-07
6956000      2.43e-02      1.83e-03      2.06e-02    1.4e-07
6958000      3.15e-02      5.75e-03      1.32e-02    1.4e-07
6960000      1.31e-02      2.15e-03      4.57e-03    1.3e-07
6962000      5.08e-03      2.06e-04      4.65e-03    1.3e-07
6964000      1.68e-03      1.18e-05      1.57e-03    1.3e-07
6966000      1.44e-03      5.34e-05      1.29e-03    1.3e-07
6968000      7.46e-03      1.75e-04      6.89e-03    1.3e-07
6970000      1.33e-02      7.22e-04      1.19e-02    1.3e-07
6972000      3.63e-03      5.11e-04      2.06e-03    1.3e-07
6974000      2.63e-02      2.30e-03      2.14e-02    1.3e-07
6976000      6.37e-03      4.33e-04      5.52e-03    1.3e-07
6978000      5.14e-03      6.24e-04      1.17e-03    1.3e-07
6980000      2.16e-03      2.10e-04      1.27e-03    1.3e-07
6982000      3.99e-03      2.37e-04      3.30e-03    1.3e-07
6984000      1.49e-02      7.13e-05      1.40e-02    1.3e-07
6986000      3.21e-03      1.87e-04      2.85e-03    1.3e-07
6988000      3.06e-02      1.44e-04      2.88e-02    1.3e-07
6990000      2.59e-03      1.93e-04      2.21e-03    1.3e-07
6992000      2.07e-03      8.13e-05      1.85e-03    1.3e-07
6994000      1.83e-02      1.31e-03      1.57e-02    1.3e-07
6996000      2.12e-02      1.49e-03      1.82e-02    1.3e-07
6998000      3.84e-03      2.65e-04      3.32e-03    1.3e-07
7000000      2.53e-03      2.70e-04      1.24e-03    1.3e-07
7002000      2.93e-02      1.28e-03      2.68e-02    1.3e-07
7004000      3.12e-02      5.86e-03      1.15e-02    1.3e-07
7006000      2.82e-02      7.83e-04      2.59e-02    1.3e-07
7008000      3.10e-02      1.42e-03      2.71e-02    1.3e-07
7010000      2.44e-03      2.79e-04      1.75e-03    1.3e-07
7012000      2.92e-02      1.01e-03      2.64e-02    1.3e-07
7014000      6.29e-03      3.45e-04      5.63e-03    1.3e-07
7016000      7.60e-03      4.53e-04      6.74e-03    1.3e-07
7018000      4.56e-03      6.54e-04      2.51e-03    1.3e-07
7020000      9.12e-03      8.54e-04      7.29e-03    1.3e-07
7022000      6.20e-03      5.21e-04      4.32e-03    1.3e-07
7024000      2.76e-02      1.15e-03      2.52e-02    1.3e-07
7026000      3.47e-02      3.57e-03      2.66e-02    1.3e-07
7028000      5.54e-03      1.48e-04      5.09e-03    1.3e-07
7030000      5.57e-03      6.79e-04      3.79e-03    1.3e-07
7032000      4.06e-03      2.81e-04      3.18e-03    1.3e-07
7034000      4.82e-02      3.27e-03      4.20e-02    1.3e-07
7036000      2.69e-02      2.03e-03      2.30e-02    1.3e-07
7038000      4.59e-03      4.73e-04      2.45e-03    1.3e-07
7040000      3.98e-02      1.41e-03      3.68e-02    1.2e-07
7042000      3.68e-02      4.06e-03      2.71e-02    1.2e-07
7044000      6.04e-03      5.63e-04      4.85e-03    1.2e-07
7046000      1.02e-02      5.23e-04      8.79e-03    1.2e-07
7048000      4.85e-03      5.98e-04      3.28e-03    1.2e-07
7050000      3.74e-03      4.48e-04      1.00e-03    1.2e-07
7052000      5.56e-03      6.53e-04      3.93e-03    1.2e-07
7054000      9.23e-03      2.10e-04      8.58e-03    1.2e-07
7056000      6.72e-03      9.32e-04      3.94e-03    1.2e-07
7058000      6.59e-03      5.31e-04      5.54e-03    1.2e-07
7060000      6.55e-03      9.16e-04      3.79e-03    1.2e-07
7062000      9.39e-03      3.69e-04      8.42e-03    1.2e-07
7064000      7.15e-03      6.96e-04      5.64e-03    1.2e-07
7066000      1.61e-02      7.37e-04      1.47e-02    1.2e-07
7068000      5.78e-03      2.66e-04      5.08e-03    1.2e-07
7070000      9.71e-03      1.10e-03      7.05e-03    1.2e-07
7072000      5.69e-03      1.73e-04      5.21e-03    1.2e-07
7074000      2.63e-02      1.82e-04      2.48e-02    1.2e-07
7076000      3.68e-03      8.12e-05      3.42e-03    1.2e-07
7078000      4.73e-03      4.22e-04      3.13e-03    1.2e-07
7080000      4.29e-03      3.35e-04      3.65e-03    1.1e-07
7082000      4.65e-03      4.91e-04      2.37e-03    1.1e-07
7084000      1.91e-02      1.19e-03      1.69e-02    1.1e-07
7086000      6.46e-03      4.65e-04      5.59e-03    1.1e-07
7088000      5.84e-03      3.61e-04      5.18e-03    1.1e-07
7090000      4.92e-03      4.08e-04      4.12e-03    1.1e-07
7092000      4.43e-03      3.39e-04      3.78e-03    1.1e-07
7094000      7.10e-03      2.85e-04      6.37e-03    1.1e-07
7096000      3.39e-03      2.52e-04      2.58e-03    1.1e-07
7098000      4.95e-03      2.02e-04      4.57e-03    1.1e-07
7100000      3.68e-03      4.51e-04      6.97e-04    1.1e-07
7102000      1.01e-02      1.54e-03      4.88e-03    1.1e-07
7104000      2.35e-02      2.09e-03      2.00e-02    1.1e-07
7106000      4.12e-03      4.72e-04      1.55e-03    1.1e-07
7108000      4.61e-03      1.29e-04      4.31e-03    1.1e-07
7110000      6.46e-03      3.77e-04      5.42e-03    1.1e-07
7112000      4.39e-03      5.72e-04      2.81e-03    1.1e-07
7114000      3.98e-03      4.37e-04      2.95e-03    1.1e-07
7116000      6.64e-03      4.95e-04      5.71e-03    1.1e-07
7118000      2.89e-02      1.76e-03      2.57e-02    1.1e-07
7120000      4.46e-02      4.85e-03      3.34e-02    1.1e-07
7122000      4.62e-03      1.53e-04      4.23e-03    1.1e-07
7124000      4.65e-03      3.18e-04      3.70e-03    1.1e-07
7126000      4.10e-02      2.45e-03      3.72e-02    1.1e-07
7128000      1.14e-02      4.55e-04      1.03e-02    1.1e-07
7130000      3.24e-02      1.57e-03      2.83e-02    1.1e-07
7132000      3.03e-02      1.10e-03      2.76e-02    1.1e-07
7134000      2.89e-03      8.78e-05      2.71e-03    1.1e-07
7136000      5.28e-03      5.73e-04      3.96e-03    1.1e-07
7138000      1.19e-02      1.60e-03      7.36e-03    1.1e-07
7140000      2.66e-02      2.33e-03      2.28e-02    1.1e-07
7142000      4.59e-03      6.54e-05      4.35e-03    1.1e-07
7144000      1.20e-02      3.92e-04      1.10e-02    1.1e-07
7146000      6.61e-03      7.73e-04      2.23e-03    1.1e-07
7148000      1.45e-02      6.47e-04      1.33e-02    1.1e-07
7150000      7.48e-03      5.39e-04      6.48e-03    1.1e-07
7152000      3.80e-02      4.37e-03      2.98e-02    1.1e-07
7154000      4.15e-03      3.05e-04      3.18e-03    1.1e-07
7156000      1.65e-02      2.71e-03      5.82e-03    1.1e-07
7158000      2.42e-03      2.89e-04      6.65e-04    1.1e-07
7160000      3.17e-03      3.36e-05      3.01e-03    1.0e-07
7162000      1.90e-02      1.34e-03      1.66e-02    1.0e-07
7164000      3.78e-03      4.57e-04      2.62e-03    1.0e-07
7166000      2.08e-03      4.54e-05      1.95e-03    1.0e-07
7168000      9.75e-03      6.52e-04      7.85e-03    1.0e-07
7170000      1.29e-02      7.61e-04      1.15e-02    1.0e-07
7172000      3.18e-02      2.18e-03      2.85e-02    1.0e-07
7174000      3.81e-02      3.72e-03      3.03e-02    1.0e-07
7176000      3.35e-03      2.06e-04      2.77e-03    1.0e-07
7178000      1.34e-02      2.32e-03      2.25e-03    1.0e-07
7180000      4.31e-03      4.53e-04      3.30e-03    1.0e-07
7182000      3.14e-02      2.14e-03      2.76e-02    1.0e-07
7184000      2.98e-02      1.62e-03      2.70e-02    1.0e-07
7186000      1.44e-02      1.08e-03      1.25e-02    1.0e-07
7188000      3.43e-03      4.08e-04      1.01e-03    1.0e-07
7190000      2.58e-02      1.88e-03      2.23e-02    1.0e-07
7192000      1.81e-02      2.65e-03      1.20e-02    1.0e-07
7194000      2.78e-02      2.08e-03      2.40e-02    1.0e-07
7196000      3.00e-02      1.08e-03      2.80e-02    1.0e-07
7198000      2.63e-02      1.21e-03      2.42e-02    1.0e-07
7200000      7.68e-03      4.16e-04      6.61e-03    9.8e-08
7202000      2.89e-03      1.50e-04      2.51e-03    9.8e-08
7204000      4.72e-02      4.66e-03      3.95e-02    9.8e-08
7206000      4.70e-03      2.85e-04      3.92e-03    9.8e-08
7208000      2.36e-03      1.08e-04      2.18e-03    9.8e-08
7210000      1.20e-02      1.99e-03      3.89e-03    9.8e-08
7212000      3.19e-02      7.29e-04      3.02e-02    9.8e-08
7214000      8.26e-03      2.79e-04      7.59e-03    9.8e-08
7216000      3.61e-02      2.06e-03      3.27e-02    9.8e-08
7218000      1.48e-02      1.02e-03      1.30e-02    9.8e-08
7220000      7.75e-04      8.29e-05      3.84e-04    9.8e-08
7222000      5.63e-03      5.12e-04      3.69e-03    9.8e-08
7224000      4.40e-02      3.17e-03      3.44e-02    9.8e-08
7226000      3.02e-02      4.02e-04      2.86e-02    9.8e-08
7228000      2.07e-02      1.17e-03      1.87e-02    9.8e-08
7230000      6.62e-03      5.76e-04      4.54e-03    9.8e-08
7232000      3.56e-03      1.70e-04      3.14e-03    9.8e-08
7234000      3.33e-02      2.44e-03      2.89e-02    9.8e-08
7236000      2.71e-02      4.74e-04      2.56e-02    9.8e-08
7238000      7.72e-03      2.43e-04      7.13e-03    9.8e-08
7240000      4.57e-02      2.54e-03      4.15e-02    9.3e-08
7242000      9.14e-03      1.06e-03      3.34e-03    9.3e-08
7244000      1.61e-02      1.66e-04      1.54e-02    9.3e-08
7246000      1.64e-02      4.64e-04      1.55e-02    9.3e-08
7248000      1.90e-02      3.28e-03      3.92e-03    9.3e-08
7250000      1.52e-02      1.39e-03      1.25e-02    9.3e-08
7252000      4.62e-03      2.54e-04      4.20e-03    9.3e-08
7254000      2.82e-02      3.17e-03      2.26e-02    9.3e-08
7256000      1.78e-02      1.52e-03      1.49e-02    9.3e-08
7258000      2.32e-02      3.96e-03      5.93e-03    9.3e-08
7260000      4.27e-02      6.11e-03      2.92e-02    9.3e-08
7262000      8.06e-03      1.27e-03      3.54e-03    9.3e-08
7264000      3.86e-02      3.34e-03      3.21e-02    9.3e-08
7266000      3.13e-02      3.06e-03      2.49e-02    9.3e-08
7268000      2.84e-02      9.43e-04      2.66e-02    9.3e-08
7270000      3.07e-02      1.59e-03      2.67e-02    9.3e-08
7272000      4.28e-03      2.09e-04      3.93e-03    9.3e-08
7274000      2.95e-02      8.52e-04      2.75e-02    9.3e-08
7276000      2.62e-02      2.51e-03      2.22e-02    9.3e-08
7278000      2.23e-02      1.15e-03      2.04e-02    9.3e-08
7280000      3.29e-02      1.25e-03      3.08e-02    8.8e-08
7282000      9.88e-03      5.40e-04      9.01e-03    8.8e-08
7284000      6.00e-03      6.30e-05      5.74e-03    8.8e-08
7286000      1.36e-02      2.88e-04      1.28e-02    8.8e-08
7288000      1.60e-02      6.02e-04      1.50e-02    8.8e-08
7290000      3.29e-02      3.82e-03      2.38e-02    8.8e-08
7292000      1.21e-02      1.90e-03      5.36e-03    8.8e-08
7294000      6.14e-03      4.17e-04      4.95e-03    8.8e-08
7296000      1.58e-02      5.13e-04      1.49e-02    8.8e-08
7298000      3.73e-02      2.79e-03      3.24e-02    8.8e-08
7300000      4.17e-03      2.90e-04      3.32e-03    8.8e-08
7302000      4.28e-03      4.20e-04      3.42e-03    8.8e-08
7304000      1.44e-02      2.40e-03      4.74e-03    8.8e-08
7306000      2.03e-03      2.12e-04      1.07e-03    8.8e-08
7308000      3.94e-03      4.85e-04      2.71e-03    8.8e-08
7310000      1.39e-02      1.83e-03      8.88e-03    8.8e-08
7312000      4.26e-03      3.06e-04      3.73e-03    8.8e-08
7314000      3.64e-03      2.49e-04      3.22e-03    8.8e-08
7316000      3.47e-02      4.43e-03      2.60e-02    8.8e-08
7318000      4.33e-03      5.39e-04      4.56e-04    8.8e-08
7320000      8.42e-03      7.13e-04      5.95e-03    8.4e-08
